# Genome version: Mus musculus (mm10)
#Peak_mid_point	subclass(label1#label2)
chr10:61375466	active;early
chr10:61406130	active;early
chr10:66897204	active;early
chr10:66925808	active;early
chr10:67100423	active;early
chr10:6820926	active;early
chr10:70069657	active;early
chr10:70325742	active;early
chr10:70533504	active;early
chr10:71448481	active;early
chr10:73896218	active;early
chr10:75148590	active;early
chr10:75851286	active;early
chr10:75883097	active;early
chr10:7612438	active;early
chr10:76944175	active;early
chr10:78368530	active;early
chr10:78391376	active;early
chr10:82772942	active;early
chr10:83730139	active;early
chr10:84707936	active;early
chr10:84722121	active;early
chr10:84758646	active;early
chr10:85044768	active;early
chr10:85539673	active;early
chr10:86019031	active;early
chr10:86789495	active;early
chr10:88276872	active;early
chr10:8881661	active;early
chr10:89392814	active;early
chr10:89454980	active;early
chr10:90137761	active;early
chr10:90709743	active;early
chr10:91542315	active;early
chr10:92163335	active;early
chr10:94172924	active;early
chr10:94890018	active;early
chr10:95113205	active;early
chr10:95239612	active;early
chr10:95242232	active;early
chr10:95262455	active;early
chr1:101757388	active;early
chr1:101919101	active;early
chr1:105012110	active;early
chr1:105555549	active;early
chr1:106222166	active;early
chr11:101173494	active;early
chr11:10337975	active;early
chr11:105210802	active;early
chr11:106900820	active;early
chr11:108975898	active;early
chr11:111844066	active;early
chr11:112197879	active;early
chr11:112501978	active;early
chr11:115336071	active;early
chr11:115833243	active;early
chr11:116470202	active;early
chr11:117035975	active;early
chr11:117112830	active;early
chr11:117852058	active;early
chr11:118474293	active;early
chr11:120269909	active;early
chr1:113358473	active;early
chr11:18152793	active;early
chr1:118904686	active;early
chr11:19944954	active;early
chr1:12025989	active;early
chr1:120354586	active;early
chr1:120912314	active;early
chr1:123065284	active;early
chr1:123801419	active;early
chr11:24180217	active;early
chr1:127263279	active;early
chr11:28044767	active;early
chr11:28075762	active;early
chr1:128392495	active;early
chr1:128400352	active;early
chr1:128833281	active;early
chr11:29048154	active;early
chr1:131149586	active;early
chr1:131428899	active;early
chr1:131890137	active;early
chr1:132197836	active;early
chr1:132736335	active;early
chr1:133019548	active;early
chr1:134653844	active;early
chr11:35295350	active;early
chr1:13534257	active;early
chr1:136728159	active;early
chr11:36940984	active;early
chr1:137639912	active;early
chr11:38121389	active;early
chr1:138561698	active;early
chr1:138604991	active;early
chr11:3955036	active;early
chr11:39728971	active;early
chr1:140188699	active;early
chr11:40573899	active;early
chr1:14294468	active;early
chr11:4294941	active;early
chr1:14312741	active;early
chr1:143555176	active;early
chr1:14421213	active;early
chr11:4495226	active;early
chr11:4763186	active;early
chr11:50013248	active;early
chr11:50286203	active;early
chr11:50578365	active;early
chr11:50706249	active;early
chr1:150781934	active;early
chr11:50897599	active;early
chr1:155086678	active;early
chr1:156108654	active;early
chr1:156408590	active;early
chr1:156668888	active;early
chr11:57684803	active;early
chr11:58211596	active;early
chr1:16115773	active;early
chr1:161379807	active;early
chr11:63180413	active;early
chr11:63952883	active;early
chr1:165935263	active;early
chr11:66591698	active;early
chr11:67084597	active;early
chr1:167505604	active;early
chr1:167599303	active;early
chr1:167928216	active;early
chr1:170477905	active;early
chr1:173356307	active;early
chr11:7423683	active;early
chr11:74874618	active;early
chr11:75621821	active;early
chr11:76295096	active;early
chr1:176644521	active;early
chr11:76647208	active;early
chr11:77465307	active;early
chr11:77891024	active;early
chr11:77948097	active;early
chr1:178808898	active;early
chr1:178937759	active;early
chr1:180888941	active;early
chr11:80889728	active;early
chr1:180924862	active;early
chr11:81404618	active;early
chr11:81613167	active;early
chr1:182271432	active;early
chr1:182271770	active;early
chr11:83355455	active;early
chr11:85714749	active;early
chr11:8585188	active;early
chr1:186236769	active;early
chr1:186510853	active;early
chr1:186922919	active;early
chr11:8754789	active;early
chr11:87965449	active;early
chr11:88346493	active;early
chr1:189013540	active;early
chr11:89107573	active;early
chr1:189210557	active;early
chr1:189731323	active;early
chr11:90238929	active;early
chr11:91197124	active;early
chr1:193145036	active;early
chr1:193466457	active;early
chr1:194332800	active;early
chr1:194519230	active;early
chr11:95571555	active;early
chr11:96365551	active;early
chr11:96596312	active;early
chr11:99428796	active;early
chr11:9958248	active;early
chr12:100003526	active;early
chr12:100222243	active;early
chr12:100243164	active;early
chr12:102930546	active;early
chr12:103561256	active;early
chr12:104821985	active;early
chr12:105519285	active;early
chr12:105981542	active;early
chr12:11042015	active;early
chr12:116642154	active;early
chr12:117235397	active;early
chr12:117751765	active;early
chr12:118530285	active;early
chr12:118884745	active;early
chr12:12307291	active;early
chr12:16091480	active;early
chr12:24777765	active;early
chr12:26068270	active;early
chr12:29096046	active;early
chr12:30167224	active;early
chr12:35419383	active;early
chr12:35642685	active;early
chr12:39741210	active;early
chr12:4011612	active;early
chr12:40991862	active;early
chr12:4139438	active;early
chr12:4162044	active;early
chr12:4169283	active;early
chr12:4358893	active;early
chr12:44535787	active;early
chr12:4507720	active;early
chr12:47164079	active;early
chr12:47164322	active;early
chr12:48522237	active;early
chr12:51858307	active;early
chr12:57037684	active;early
chr12:58456116	active;early
chr12:58551542	active;early
chr12:58804293	active;early
chr12:58852523	active;early
chr12:58852876	active;early
chr12:59509330	active;early
chr12:65216775	active;early
chr12:68148345	active;early
chr1:26908073	active;early
chr12:7565599	active;early
chr12:77913079	active;early
chr12:77938402	active;early
chr12:80023438	active;early
chr12:80105056	active;early
chr12:8042852	active;early
chr12:8229367	active;early
chr12:83570045	active;early
chr12:84235951	active;early
chr12:84590213	active;early
chr12:86220677	active;early
chr12:86490382	active;early
chr12:86499089	active;early
chr12:87331503	active;early
chr12:89482239	active;early
chr12:89531173	active;early
chr12:9278880	active;early
chr12:99300043	active;early
chr13:100721750	active;early
chr13:101492184	active;early
chr13:101719269	active;early
chr13:107659699	active;early
chr13:107661585	active;early
chr13:109073566	active;early
chr13:109778649	active;early
chr13:109802348	active;early
chr13:112278446	active;early
chr13:119754033	active;early
chr13:119817809	active;early
chr13:16830454	active;early
chr13:20049036	active;early
chr13:20936227	active;early
chr13:21168373	active;early
chr13:22075268	active;early
chr13:26933054	active;early
chr13:29610374	active;early
chr13:31975027	active;early
chr13:32053663	active;early
chr13:34244427	active;early
chr13:36263975	active;early
chr1:34008879	active;early
chr13:40523209	active;early
chr13:40649992	active;early
chr13:42346648	active;early
chr13:43158562	active;early
chr13:43500212	active;early
chr13:43503376	active;early
chr13:43909244	active;early
chr13:44122196	active;early
chr13:44459440	active;early
chr13:44573696	active;early
chr13:44839962	active;early
chr1:34755653	active;early
chr13:48160434	active;early
chr13:51920746	active;early
chr13:52252624	active;early
chr13:52562373	active;early
chr13:53808186	active;early
chr13:54159477	active;early
chr13:5440643	active;early
chr13:54783381	active;early
chr13:60628006	active;early
chr13:62901953	active;early
chr13:63095118	active;early
chr13:63153611	active;early
chr13:63272367	active;early
chr13:64002400	active;early
chr13:64725220	active;early
chr13:67909941	active;early
chr13:6836680	active;early
chr1:36908244	active;early
chr1:36985991	active;early
chr13:70096888	active;early
chr13:70880152	active;early
chr13:71508131	active;early
chr13:72346256	active;early
chr13:72947676	active;early
chr13:75794530	active;early
chr13:78255726	active;early
chr13:83741020	active;early
chr13:84132764	active;early
chr13:88929915	active;early
chr13:92687426	active;early
chr13:94685756	active;early
chr1:39534192	active;early
chr13:95528289	active;early
chr13:97067956	active;early
chr13:97320539	active;early
chr13:97409684	active;early
chr13:97435028	active;early
chr14:101798867	active;early
chr14:103078470	active;early
chr14:105799500	active;early
chr14:10908355	active;early
chr1:41131563	active;early
chr14:113182534	active;early
chr14:11621191	active;early
chr14:116882769	active;early
chr14:118783873	active;early
chr14:118795646	active;early
chr14:11905449	active;early
chr14:11906600	active;early
chr14:11932660	active;early
chr14:121178180	active;early
chr14:122256499	active;early
chr14:122342120	active;early
chr14:122406104	active;early
chr14:123626349	active;early
chr1:41275393	active;early
chr14:14574421	active;early
chr14:14633069	active;early
chr14:16038498	active;early
chr14:16435015	active;early
chr14:17787063	active;early
chr14:21523894	active;early
chr14:22005180	active;early
chr14:22144167	active;early
chr1:42703846	active;early
chr14:27070858	active;early
chr14:27347482	active;early
chr14:27629781	active;early
chr14:30900158	active;early
chr14:32164421	active;early
chr14:32379925	active;early
chr14:34257271	active;early
chr14:34360059	active;early
chr14:34880997	active;early
chr14:34980757	active;early
chr14:38321035	active;early
chr14:41189826	active;early
chr14:44646131	active;early
chr14:46639660	active;early
chr14:48319095	active;early
chr14:48748583	active;early
chr14:48754240	active;early
chr14:49155716	active;early
chr14:49447854	active;early
chr14:49557469	active;early
chr14:50938499	active;early
chr14:54412274	active;early
chr14:57732884	active;early
chr14:57908646	active;early
chr14:61005479	active;early
chr14:61057321	active;early
chr14:61057410	active;early
chr14:61060607	active;early
chr14:64408421	active;early
chr14:72167495	active;early
chr14:77250778	active;early
chr14:77531469	active;early
chr14:79017877	active;early
chr14:79717136	active;early
chr14:84264174	active;early
chr14:86396164	active;early
chr14:89325364	active;early
chr14:90012326	active;early
chr14:90012487	active;early
chr14:93083360	active;early
chr14:98643478	active;early
chr14:98983988	active;early
chr14:99278682	active;early
chr14:99340262	active;early
chr14:99709948	active;early
chr1:50638182	active;early
chr15:102377511	active;early
chr15:102771215	active;early
chr15:102964152	active;early
chr15:10716166	active;early
chr15:10977340	active;early
chr15:12471934	active;early
chr15:12762854	active;early
chr1:51636413	active;early
chr15:16446745	active;early
chr15:17049459	active;early
chr15:22761528	active;early
chr1:52326371	active;early
chr15:25270974	active;early
chr15:25291352	active;early
chr15:26276325	active;early
chr15:30140063	active;early
chr15:30383354	active;early
chr15:30908167	active;early
chr15:31127244	active;early
chr15:34237837	active;early
chr15:34286959	active;early
chr15:34824678	active;early
chr15:37164248	active;early
chr15:3748314	active;early
chr15:3749662	active;early
chr1:53750079	active;early
chr15:41120758	active;early
chr1:54384558	active;early
chr1:54485114	active;early
chr15:47747151	active;early
chr15:47832742	active;early
chr15:49229339	active;early
chr15:51039226	active;early
chr15:5142332	active;early
chr15:51721034	active;early
chr15:51925001	active;early
chr15:53124993	active;early
chr15:53166257	active;early
chr15:53534447	active;early
chr15:53534557	active;early
chr15:58938872	active;early
chr15:59066418	active;early
chr15:59179291	active;early
chr15:59522141	active;early
chr15:60816748	active;early
chr15:60839987	active;early
chr15:61102659	active;early
chr15:62147527	active;early
chr15:62176270	active;early
chr15:6483973	active;early
chr15:65749878	active;early
chr15:65926534	active;early
chr15:6983565	active;early
chr15:70923646	active;early
chr15:70924109	active;early
chr15:7115819	active;early
chr15:73457520	active;early
chr1:57356933	active;early
chr15:78548395	active;early
chr15:80208751	active;early
chr15:80897971	active;early
chr15:85165691	active;early
chr15:8603299	active;early
chr15:86113490	active;early
chr15:91078147	active;early
chr15:92704058	active;early
chr15:93397366	active;early
chr1:59376664	active;early
chr1:59472722	active;early
chr1:59473295	active;early
chr1:59533706	active;early
chr1:59592393	active;early
chr15:97593902	active;early
chr15:97854284	active;early
chr15:98092114	active;early
chr15:99056728	active;early
chr16:11538601	active;early
chr16:15085551	active;early
chr16:20871638	active;early
chr16:21909241	active;early
chr16:22406298	active;early
chr16:23020760	active;early
chr16:25871706	active;early
chr16:28039169	active;early
chr16:29761997	active;early
chr16:29883476	active;early
chr16:30168443	active;early
chr16:30834763	active;early
chr16:31592360	active;early
chr16:33143684	active;early
chr16:35509691	active;early
chr16:35557649	active;early
chr16:35574598	active;early
chr16:35966605	active;early
chr16:36205858	active;early
chr1:63667738	active;early
chr16:36723167	active;early
chr16:38002086	active;early
chr16:44280882	active;early
chr16:45224205	active;early
chr16:45839277	active;early
chr1:64733720	active;early
chr16:48519804	active;early
chr16:49504745	active;early
chr1:65422731	active;early
chr16:55514462	active;early
chr1:66349688	active;early
chr16:63753205	active;early
chr16:65454408	active;early
chr16:66586121	active;early
chr1:66674096	active;early
chr16:67002078	active;early
chr16:75139232	active;early
chr16:75365563	active;early
chr16:78265255	active;early
chr16:84462406	active;early
chr16:90437517	active;early
chr16:91181231	active;early
chr16:92424909	active;early
chr16:94603324	active;early
chr16:94911175	active;early
chr16:95756155	active;early
chr16:97322729	active;early
chr1:69791055	active;early
chr1:70475528	active;early
chr17:10228316	active;early
chr17:10377531	active;early
chr17:11876866	active;early
chr17:12750193	active;early
chr17:14202322	active;early
chr17:14263906	active;early
chr17:16372365	active;early
chr17:18511729	active;early
chr1:72006130	active;early
chr17:23543552	active;early
chr17:27855612	active;early
chr17:28099249	active;early
chr17:29747576	active;early
chr17:29751125	active;early
chr17:30560529	active;early
chr17:31819511	active;early
chr17:32183310	active;early
chr17:33525104	active;early
chr17:3407365	active;early
chr1:73642933	active;early
chr1:74183086	active;early
chr17:41933558	active;early
chr17:42918313	active;early
chr17:42982772	active;early
chr1:74308582	active;early
chr17:43148151	active;early
chr17:44789180	active;early
chr17:47550756	active;early
chr17:47735949	active;early
chr17:47818383	active;early
chr17:48616556	active;early
chr17:50123187	active;early
chr1:75027216	active;early
chr17:50427867	active;early
chr17:50972416	active;early
chr17:53597299	active;early
chr17:5644572	active;early
chr17:58932902	active;early
chr17:63351883	active;early
chr17:66469798	active;early
chr17:67386657	active;early
chr17:67999909	active;early
chr17:6860725	active;early
chr17:70750791	active;early
chr17:70999292	active;early
chr17:72194398	active;early
chr17:72561666	active;early
chr17:72813745	active;early
chr1:77469616	active;early
chr17:74773783	active;early
chr1:77506425	active;early
chr17:79654405	active;early
chr17:80780597	active;early
chr17:81256347	active;early
chr17:82348858	active;early
chr17:83633444	active;early
chr17:83849367	active;early
chr17:8389222	active;early
chr17:8396561	active;early
chr17:83989613	active;early
chr17:8414642	active;early
chr17:85149468	active;early
chr17:85935397	active;early
chr1:78602211	active;early
chr17:87558667	active;early
chr17:88141690	active;early
chr17:90815542	active;early
chr1:79602707	active;early
chr17:9722886	active;early
chr1:80236331	active;early
chr18:10461235	active;early
chr18:13499996	active;early
chr18:13500290	active;early
chr18:17612595	active;early
chr18:17827804	active;early
chr18:18060579	active;early
chr18:19333214	active;early
chr18:24394400	active;early
chr18:24402410	active;early
chr18:24870425	active;early
chr18:25567284	active;early
chr18:30121787	active;early
chr1:83038341	active;early
chr18:30930677	active;early
chr18:3382913	active;early
chr18:34200364	active;early
chr18:34329634	active;early
chr18:34561510	active;early
chr18:35098861	active;early
chr18:35138190	active;early
chr18:35279643	active;early
chr18:35455574	active;early
chr18:35834957	active;early
chr18:37836297	active;early
chr18:38174767	active;early
chr18:38961014	active;early
